DsCompetition,NaAsset,DsAsset,QtMinutesDuration
Tenis,Resumen del torneo de Girona: Cristina Bucsa – Amanda Carreras,Los mejores momentos del partido entre Cristina Bucsa y Amanda Carreras correspondiente a la segunda semifinal del torneo de Girona.,2.50
Tenis,Resumen del torneo de Girona: Sara Sorribes – Amanda Carreras,Los mejores momentos del partido entre Sara Sorribes y Amanda Carreras correspondiente a la final del torneo de Girona.,2.98
Tenis,Resumen del torneo de Girona: Sara Sorribes – Lara Arruabarrena,Los mejores momentos del partido entre Sara Sorribes y Lara Arruabarrena correspondiente a la primera semifinal del torneo de Girona.,3.10
Tenis,Resumen del torneo de Valencia: Albert Ramos – Carlos Taberner,Los mejores momentos del partido entre Albert Ramos y Carlos Taberner correspondiente a la jornada 01 del torneo de Valencia.,4.03
Tenis,Resumen del torneo de Valencia: Alejandro Davidovich – Pablo Andújar,Los mejores momentos del partido entre Alejandro Davidovich y Pablo Andújar correspondiente a la jornada 02 del torneo de Valencia.,3.02
Tenis,Resumen del torneo de Valencia: Pablo Andújar – Jaume A. Munar,Los mejores momentos del partido entre Pablo Andújar y Jaume A. Munar correspondiente a la jornada 01 del torneo de Valencia.,3.32
Tenis,Resumen del torneo de Valencia: Pablo Andújar – Pablo Carreño,Los mejores momentos del partido entre Pablo Andújar y Pablo Carreño correspondiente a la jornada 03 del torneo de Valencia.,3.02
Tenis,Resumen del torneo de Valencia: Pedro Martínez – Alejandro Davidovich,Los mejores momentos del partido entre Pedro Martínez y Alejandro Davidovich correspondiente a la jornada 01 del torneo de Valencia.,2.17
Tenis,Resumen del torneo de Valencia: Pedro Martínez – Carlos Taberner,Los mejores momentos del partido entre Pedro Martínez y Carlos Taberner correspondiente a la jornada 03 del torneo de Valencia.,2.78
Tenis,Resumen del torneo de Valencia: Pedro Martínez – Jaume A. Munar,Los mejores momentos del partido entre Pedro Martínez y Jaume A. Munar correspondiente a la jornada 02 del torneo de Valencia.,2.80
Tenis,Resumen del torneo de Valencia: Roberto Carballés – Alejandro Davidovich,Los mejores momentos del partido entre Roberto Carballés y Alejandro Davidovich correspondiente a la jornada 03 del torneo de Valencia.,3.98
Tenis,Resumen del torneo de Valencia: Roberto Carballés – Carlos Taberner,Los mejores momentos del partido entre Roberto Carballés y Carlos Taberner correspondiente a la jornada 02 del torneo de Valencia.,2.68
Tenis,Roberto Bautista - Álex De Miñaur y Pablo Andújar - Pablo Carreño,Desafío Comunitat Valenciana: Roberto Bautista - Álex De Miñaur y Pablo Andújar - Pablo Carreño.,42.27
Tenis,Roberto Bautista - Álex De Miñaur y Pablo Andújar - Pablo Carreño,Roberto Bautista - Álex De Miñaur y Pablo Andújar - Pablo Carreño,0.00
Tenis,Sand Series Brasilia Classic - Cuartos de Final,"Brasilia acoge los cuartos de final de la competición de tenis de playa Sand Series Brasilia Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",0.00
Tenis,Sand Series Brasilia Classic - Cuartos de Final,"Brasilia acoge los cuartos de final de la competición de tenis de playa Sand Series Brasilia Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",455.00
Tenis,Sand Series Brasilia Classic - Finales,"Brasilia acoge las finales de la competición de tenis de playa Sand Series Brasilia Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",0.00
Tenis,Sand Series Brasilia Classic - Finales,"Brasilia acoge las finales de la competición de tenis de playa Sand Series Brasilia Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",775.00
Tenis,Sand Series Gran Canaria Classic - Eliminatorias,"Gran Canaria acoge las eliminatorias de la competición de tenis de playa Sand Series Gran Canaria Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",0.00
Tenis,Sand Series Gran Canaria Classic - Eliminatorias,"Gran Canaria acoge las eliminatorias de la competición de tenis de playa Sand Series Gran Canaria Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",620.00
Tenis,Sand Series Gran Canaria Classic - Finales,"Gran Canaria acoge las finales de la competición de tenis de playa Sand Series Gran Canaria Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",0.00
Tenis,Sand Series Gran Canaria Classic - Finales,"Gran Canaria acoge las finales de la competición de tenis de playa Sand Series Gran Canaria Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023",220.00
Tenis,Sand Series Saarlouis Classic - Cuartos de Final y semifinales ,"Saarlouis acoge los cuartos de final y semifinales de la competición de tenis de playa Sand Series Saarlouis Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023.",0.00
Tenis,Sand Series Saarlouis Classic - Cuartos de Final y semifinales ,"Saarlouis acoge los cuartos de final y semifinales de la competición de tenis de playa Sand Series Saarlouis Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023.",725.00
Tenis,Sand Series Saarlouis Classic - Finales,"Saarlouis acoge las finales de la competición de tenis de playa Sand Series Saarlouis Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023.",0.00
Tenis,Sand Series Saarlouis Classic - Finales,"Saarlouis acoge las finales de la competición de tenis de playa Sand Series Saarlouis Classic, dentro del ITF Beach Tennis World Tour Sand Series Classics 2023.",305.00
Tenis,Torneo de Barcelona - Domingo: Mario Vilella - Jaume A. Munar,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 03, partido 01.",98.23
Tenis,Torneo de Barcelona - Domingo: Pablo Andújar - Roberto Carballés,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 03, partido 03.",124.47
Tenis,Torneo de Barcelona - Domingo: Pablo Carreño - Albert Ramos,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 03, partido 02.",100.92
Tenis,Torneo de Barcelona - Final de tenis en silla,"Martín de la Puente y Daniel Caverzaschi encabezan la participación del Torneo de tenis en silla organizado por la Real Federación Española de Tenis. Francesc Tur, Enrique Siscar, Cisco García y Arturo Montes, acompañarán a de la Puente y Caverzaschi.",91.42
Tenis,Torneo de Barcelona - Sábado: Albert Ramos - Roberto Carballés,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 02, partido 03.",102.58
Tenis,Torneo de Barcelona - Sábado: Carlos Taberner - Mario Vilella,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 02, partido 01.",128.87
Tenis,Torneo de Barcelona - Sábado: Pablo Andújar - Pedro Martínez,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 02, partido 02.",78.75
Tenis,Torneo de Barcelona - Viernes: Jaume Munar - Roberto Carballes,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 01, partido 01.",95.50
Tenis,Torneo de Barcelona - Viernes: Pablo Carreño - Carlos Taberner,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 01, partido 03.",75.05
Tenis,Torneo de Barcelona - Viernes: Pedro Martínez - Albert Ramos,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Centre Municipal de Tenis de la Vall d’Hebron (Barcelona). Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 01, partido 02.",122.25
Tenis,Torneo de Castellón - Final: Sara Sorribes - Cristina Bucsa,"Desde el Club de Tenis Castellón continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",119.65
Tenis,Torneo de Castellón - Semifinal 01: Cristina Bucsa - Eva Guerrero,"Desde el Club de Tenis Castellón continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",148.70
Tenis,Torneo de Castellón - Semifinal 02:  Sara Sorribes - Lara Arruabarrena,"Desde el Club de Tenis Castellón continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",103.55
Tenis,Torneo de Castellón – Final,"Desde el Club de Tenis Castellón continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",0.00
Tenis,Torneo de Castellón – Semifinales,"Desde el Club de Tenis Castellón continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",0.00
Tenis,Torneo de Girona - Final: Sara Sorribes - Amanda Carreras,"Desde el Club Tennis d’Aro (Girona) arranca la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). Final.",89.28
Tenis,Torneo de Girona - Semifinales 01: Sara Sorribes - Lara Arruabarrena,"Desde el Club Tennis d’Aro (Girona) arranca la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149).",193.88
Tenis,Torneo de Girona - Semifinales 02: Cristina Bucsa - Amanda Carreras,"Desde el Club Tennis d’Aro (Girona) arranca la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149).",100.75
Tenis,Torneo de Girona – Final,Torneo de Girona – Final,0.00
Tenis,Torneo de Girona – Semifinales,Torneo de Girona – Semifinales,0.00
Tenis,Torneo de Les Franqueses del Vallès - Final,"Desde el Club Tennis Els Gorchs (Barcelona) continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",0.00
Tenis,Torneo de Les Franqueses del Vallès - Semifinales,"Desde el Club Tennis Els Gorchs (Barcelona) continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",0.00
Tenis,Torneo de Les Franqueses del Vallés - Final: Cristina Bucsa - Marina Bassols,"Desde el Club Tennis Els Gorchs (Barcelona) continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",90.57
Tenis,Torneo de Les Franqueses del Vallés - Semifinal 01: Cristina Bucsa - María Gutiérrez,"Desde el Club Tennis Els Gorchs (Barcelona) continúa la Liga MAPFRE de Tenis femenina liderada por la castellonense Sara Sorribes (Nº 83), la gerundense Aliona Bolsova (Nº 102) y la guipuzcoana Lara Arruabarrena (Nº 149). ",68.97
Tenis,Torneo de Valencia - Domingo: Pablo Andújar - Pablo Carreño,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 03, partido 02.",114.80
Tenis,Torneo de Valencia - Domingo: Pedro Martínez - Carlos Taberner,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 03, partido 03.",138.98
Tenis,Torneo de Valencia - Domingo: Roberto Carballés - Alejandro Davidovich,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 03, partido 01.",130.43
Tenis,Torneo de Valencia - Sábado: Alejandro Davidovich - Pablo Andújar,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 02, partido 03.",98.18
Tenis,Torneo de Valencia - Sábado: Pedro Martínez - Jaume A. Munar,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 02, partido 02.",128.35
Tenis,Torneo de Valencia - Sábado: Roberto Carballés - Carlos Taberner,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 02, partido 01.",115.63
Tenis,Torneo de Valencia - Viernes: Albert Ramos - Carlos Taberner,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 01, partido 02.",165.15
Tenis,Torneo de Valencia - Viernes: Pablo Andújar - Jaume A. Munar,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 01, partido 03.",120.85
Tenis,Torneo de Valencia - Viernes: Pedro Martínez - Alejandro Davidovich,"Dos equipos liderados por Albert Ramos y Pablo Carreño se medirán entre sí en el Club de Tenis Valencia. Junto a Ramos y Carreño tomarán parte en el torneo, Pablo Andújar, Roberto Carballés, Mario Vilella, Jaume A. Munar, Pedro Martínez Portero y Carlos Taberner. Jornada 01, partido 01.",101.75
Tenis,Torneo de Valencia – Domingo,Torneo de Valencia – Domingo,0.00
Tenis,Torneo de Valencia – Final de tenis en silla,Torneo de Valencia – Final de tenis en silla,0.00
Tenis,Torneo de Valencia – Sábado,Torneo de Valencia – Sábado,0.00
Tenis,Torneo de Valencia – Viernes,Torneo de Valencia – Viernes,0.00
Tenis,Vive el Sand Series Gran Canaria Classic en LLSTV,"Vive las eliminatorias de la competición de tenis de playa Sand Series Gran Canaria Classic, part of the ITF Beach Tennis World Tour Sand Series Classics 2023",0.50
Tenis,Vive el World Tour Sand Series en LLSTV,"Vive la competición de tenis de playa World Tour Sand Series Brasilia Classics, parte del ITF Beach Tennis World Tour Sand Classics 2023",0.50
